,Rajonas,Gatve,Kaina,Kvadrato kaina,Kambariai,Plotas,Aukstas,Is viso aukstu
1615,Užupis,Manufaktūrų g.,83349,2351,1,35.45,3,6
1616,Užupis,Manufaktūrų g.,130967,2428,2,53.94,2,6
1617,Pavilnys,Džiaugsmo g.,17500,845,1,20.7,1,1
1618,Pilaitė,Valtarkiemio g.,78800,1511,2,52.14,1,5
1619,Pilaitė,Juodkrantės g.,91600,1788,2,51.23,1,5
1620,Pilaitė,M. Mažvydo g.,93500,1818,2,51.44,1,5
1621,Bajorai,Mokyklos g.,31000,1824,1,17,3,5
1622,Viršuliškės,Viršilų g.,115000,1797,2,64,9,23
1623,Pilaitė,Papilėnų g.,84900,1213,3,70,8,9
1624,Žirmūnai,Žirmūnų g.,66000,1415,2,46.63,5,5
1625,Naujamiestis,Kauno g.,49500,2912,1,17,4,4
1626,Naujamiestis,K. Kalinausko g.,183500,3462,3,53,4,6
1627,Senamiestis,K. Kalinausko g.,183500,3462,3,53,4,6
1628,Antakalnis,Žolyno g.,195000,1709,4,114.09,3,6
1629,Pilaitė,Įsruties g.,82500,1171,3,70.45,5,9
1630,Pilaitė,Įsruties g.,84000,1217,3,69,5,9
1631,Viršuliškės,Viršuliškių g.,72500,1133,3,64,5,9
1632,Šnipiškės,Kintų g.,100000,2272,2,44.02,6,7
1633,Bajorai,Bičiulių g.,49000,1400,2,35,3,5
1634,Antakalnis,Kanklių g.,109900,2442,2,45,2,5
1635,Šiaurės miestelis,Juozo Balčikonio g.,175000,2333,3,75,2,5
1636,Baltupiai,Juozo Balčikonio g.,175000,2333,3,75,2,5
1637,Šnipiškės,Rinktinės g.,227000,4729,2,48,4,5
1638,Viršuliškės,Viršuliškių g.,45500,1379,1,33,6,9
1639,Senamiestis,Plačioji g.,170000,2500,3,68,3,3
1640,Pašilaičiai,Medeinos g.,83000,1250,3,66.42,1,9
1641,Šnipiškės,Piromonto g.,145500,2466,3,59,1,9
1642,Santariškės,Santariškių g.,172000,2646,3,65,1,3
1643,Senamiestis,Tilto g.,1053000,3250,8,324,3,3
1644,Senamiestis,M. Antokolskio g.,117500,4352,1,27,2,3
1645,Karoliniškės,Algimanto Petro Kavoliuko g.,67500,1761,2,38.34,4,5
1646,Verkiai,Verkių g.,333200,3400,3,98,2,3
1647,Žvėrynas,Pieninės g.,124400,2701,2,46.06,2,5
1648,Žvėrynas,Birutės g.,212567,4724,2,45,2,3
1649,Žvėrynas,Birutės g.,881454,5037,5,175,3,3
1650,Šnipiškės,Konstitucijos pr.,236778,2650,4,89.35,14,29
1651,Naujamiestis,Konstitucijos pr.,236778,2650,4,89.35,14,29
1652,Senamiestis,Gedimino pr.,430000,3805,3,113,4,4
1653,Naujamiestis,Gedimino pr.,430000,3805,3,113,4,4
1654,Naujamiestis,Konstitucijos pr.,138710,2600,2,53.35,13,19
1655,Žirmūnai,Apkasų g.,49900,1919,1,26,4,5
1656,Žirmūnai,Apkasų g.,49900,1921,1,25.97,4,5
1657,Naujamiestis,Konstitucijos pr.,358092,4200,3,85.26,18,29
1658,Šnipiškės,Konstitucijos pr.,358092,4200,3,85.26,18,29
1659,Senamiestis,Konstitucijos pr.,358092,4200,3,85.26,18,29
1660,Naujamiestis,Smolensko g.,132000,3667,2,36,1,7
1661,Šnipiškės,Konstitucijos pr.,208657,2350,4,88.79,7,29
1662,Naujamiestis,Konstitucijos pr.,208657,2350,4,88.79,7,29
1663,Naujamiestis,Konstitucijos pr.,492137,3700,4,133,21,29
1664,Naujamiestis,Konstitucijos pr.,540160,4001,4,135,16,16
1665,Naujamiestis,Konstitucijos pr.,691458,3399,4,203.4,17,19
1666,Karoliniškės,Sausio 13-osios g.,439000,1412,6,311,1,2
1667,Antakalnis,V. Grybo g.,23500,1306,1,18,5,5
1668,Šnipiškės,Konstitucijos pr.,143000,3531,2,40.5,7,29
1669,Naujamiestis,Kedrų g.,54000,2571,1,21,3,5
1670,Naujamiestis,S. Konarskio g.,46000,2875,1,16,2,5
1671,Naujamiestis,Kedrų g.,52000,2600,1,20,2,5
1672,Naujamiestis,Savanorių pr.,40000,2222,1,18,1,5
1673,Bajorai,Bendorių g.,133000,1426,4,93.3,2,3
1674,Bendorių k.,"
",133000,1429,4,93.1,2,3
1675,Antakalnis,P. Vileišio g.,134000,2577,2,52,3,4
1676,Senamiestis,Vašingtono a.,267000,2405,4,111,6,6
1677,Senamiestis,Vašingtono a.,173000,2403,2,72,6,6
1678,Jeruzalė,Kviečių g.,83620,1640,2,50.99,4,6
1679,Naujamiestis,Z. Sierakausko g.,531875,3700,4,143.75,4,4
1680,Žvėrynas,Birutės g.,39000,1560,1,25,4,5
1681,Pilaitė,Gilužio g.,110000,1358,3,81,2,6
1682,Antakalnis,Pylimėlių g.,229000,2404,4,95.26,2,4
1683,Pašilaičiai,Gabijos g.,89900,1720,2,52.26,2,7
1684,Žvėrynas,Stirnų g.,225000,2228,3,101,1,4
1685,Šnipiškės,Kernavės g.,105000,2614,2,40.17,6,8
1686,Šnipiškės,Kernavės g.,101200,2101,2,48.17,3,8
1687,Šnipiškės,Kernavės g.,105900,2030,2,52.17,2,8
1688,Senamiestis,J. Basanavičiaus g.,285000,4071,2,70,1,2
1689,Pašilaičiai,Perkūnkiemio g.,80000,1359,2,58.85,9,12
1690,Senamiestis,V. Šopeno g.,124000,3062,2,40.5,1,2
1691,Pilaitė,Gilužio g.,77900,1731,2,45,4,4
1692,Pilaitė,Gilužio g.,77900,1731,2,45,3,4
1693,Naujoji Vilnia,Pramonės g.,27550,950,1,29,4,4
1694,Naujoji Vilnia,Pramonės g.,28900,1014,1,28.5,4,4
1695,Naujoji Vilnia,Pramonės g.,28500,950,1,30,4,4
1696,Naujoji Vilnia,Pramonės g.,27550,950,1,29,4,4
1697,Naujoji Vilnia,Pramonės g.,25500,911,1,28,4,4
1698,Pašilaičiai,Bieliūnų g.,72000,1075,3,67,2,9
1699,Naujamiestis,S. Konarskio g.,79000,1386,3,57,4,5
1700,Senamiestis,Vingrių g.,149000,2569,2,58,2,3
1701,Antakalnis,Rato g.,118000,2807,2,42.04,1,3
1702,Valakampiai,Rato g.,118000,2807,2,42.04,1,3
1703,Šiaurės miestelis,S. Žukausko g.,148000,1897,3,78,5,8
1704,Jeruzalė,Rugių g.,98500,1666,2,59.11,5,5
1705,Karoliniškės,Sausio 13-osios g.,79500,1541,2,51.6,6,7
1706,Antakalnis,Bistryčios g.,168812,2378,3,71,2,4
1707,Senamiestis,Aguonų g.,332766,4200,3,79.23,5,6
1708,Jeruzalė,Rugių g.,145000,1526,4,95,5,6
1709,Naujoji Vilnia,Draugystės g.,79900,496,4,161,1,2
1710,Žvėrynas,Kęstučio g.,56000,1716,1,32.63,2,2
1711,Jeruzalė,Kviečių g.,85180,1630,2,52.26,3,6
1712,Antakalnis,Volungės g.,75000,1594,2,47.05,5,5
1713,Šiaurės miestelis,Apkasų g.,75000,1667,2,45,2,5
1714,Šnipiškės,Apkasų g.,75000,1667,2,45,2,5
1715,Žirmūnai,Apkasų g.,75000,1667,2,45,2,5
1716,Lazdynai,Žėručio g.,51900,1578,1,32.89,3,5
1717,Lazdynai,Žėručio g.,51900,1578,1,32.89,3,5
1718,Šeškinė,Paberžės g.,73000,1431,2,51,3,9
1719,Viršuliškės,Viršuliškių g.,49900,1721,1,29,6,7
1720,Baltupiai,Rugių g.,295000,1710,5,172.54,2,3
1721,Jeruzalė,Rugių g.,295000,1710,5,172.54,2,3
1722,Užupis,Krivių g.,165000,2685,3,61.46,1,3
1723,Užupis,Krivių g.,165000,2685,2,61.46,1,3
1724,Naujoji Vilnia,Parko g.,31500,1016,1,31,2,3
1725,Verkiai,Verkių g.,349000,3436,3,101.58,3,3
1726,Antakalnis,Švyturio g.,89900,1550,3,58,3,5
1727,Fabijoniškės,S. Stanevičiaus g.,79500,1282,3,62,2,5
1728,Burbiškės,Burbiškių g.,110000,1833,2,60,2,4
1729,Bajorai,Bajorų kel.,135000,1578,3,85.56,3,10
1730,Žvėrynas,Paribio g.,114000,1966,2,58,2,4
1731,Senamiestis,Išganytojo g.,570000,3081,6,185,3,3
1732,Senamiestis,Savičiaus g.,450000,3947,5,114,1,3
1733,Užupis,Baltasis skg.,150000,3000,2,50,1,2
1734,Užupis,Polocko g.,144000,2400,2,60,1,4
1735,Užupis,Polocko g.,144000,2400,2,60,1,4
1736,Fabijoniškės,S. Stanevičiaus g.,55000,1720,1,31.97,3,5
1737,Naujamiestis,Žemaitės g.,84000,2947,1,28.5,8,9
1738,Saulėtekis,Pylimėlių g.,189000,1601,3,118.06,2,3
1739,Antakalnis,Pylimėlių g.,189000,1601,3,118.06,2,3
1740,Šeškinė,Šeškinės Sodų g.,69500,1910,2,36.39,2,4
1741,Antakalnis,Antakalnio g.,78000,1857,2,42,3,5
1742,Antakalnis,Antakalnio g.,78000,1857,2,42,3,5
1743,Pilaitė,Priegliaus g.,108000,1714,3,63,1,7
1744,Naujamiestis,A. Goštauto g.,122000,3167,1,38.52,3,5
1745,Pašilaičiai,Perkūnkiemio g.,99000,1584,2,62.5,7,9
1746,Senamiestis,Pamėnkalnio g.,199900,2499,4,80,3,4
1747,Naujoji Vilnia,Darželio g.,16900,1323,1,12.77,1,5
1748,Senamiestis,Gedimino pr.,99000,3094,1,32,3,5
1749,Naujamiestis,Gedimino pr.,93000,2906,1,32,3,5
1750,Senamiestis,Gedimino pr.,99000,3094,1,32,3,5
1751,Pilaitė,Pilkalnio g.,109000,2096,3,52,2,4
1752,Senamiestis,Teatro g.,499000,3235,4,154.24,2,5
1753,Karoliniškės,Spaudos g.,61000,2176,1,28.03,13,16
1754,Viršuliškės,Spaudos g.,79800,1815,2,43.96,10,16
1755,Senamiestis,Vašingtono a.,195000,3095,2,63,3,6
1756,Antakalnis,Vytauto Žalakevičiaus g.,135000,2721,2,49.61,1,6
1757,Viršuliškės,Spaudos g.,72700,1659,2,43.81,5,16
1758,Senamiestis,Gedimino pr.,230000,2170,4,106,5,6
1759,Naujamiestis,Gedimino pr.,230000,2170,4,106,5,6
1760,Lazdynai,Architektų g.,60000,1200,3,50,1,12
1761,Pilaitė,Vydūno g.,110000,2075,3,53,9,9
1762,Justiniškės,Taikos g.,118500,1749,3,67.76,1,4
1763,Justiniškės,Taikos g.,82500,1739,2,47.44,2,4
1764,Justiniškės,Taikos g.,112000,1710,4,65.49,4,4
1765,Justiniškės,Taikos g.,51500,1731,1,29.76,1,4
1766,Justiniškės,Taikos g.,49990,1680,1,29.76,1,4
1767,Justiniškės,Taikos g.,100750,1770,3,56.92,3,4
1768,Jeruzalė,Kviečių g.,98000,1892,2,51.79,2,4
1769,Žvėrynas,Lapių g.,465876,3600,4,129.41,4,4
1770,Naujamiestis,Pamėnkalnio g.,153000,2250,3,68,1,2
1771,Pilaitė,Vydūno g.,69900,1384,2,50.5,5,9
1772,Žvėrynas,Saltoniškių g.,94000,2686,1,35,6,10
1773,Žvėrynas,Saltoniškių g.,134500,2280,2,59,2,10
1774,Antakalnis,V. Grybo g.,168812,2061,3,81.9,1,4
1775,Senamiestis,Gedimino pr.,157300,2700,3,58.25,4,4
1776,Antakalnis,Pasakų g.,395000,4938,3,80,2,2
1777,Valakampiai,Pasakų g.,395000,4938,3,80,2,2
1778,Antakalnis,V. Grybo g.,169700,2424,3,70,2,4
1779,Antakalnis,Pasakų g.,360000,4500,3,80,2,2
1780,Šnipiškės,Kalvarijų g.,250000,2252,5,111,5,5
1781,Naujamiestis,Statybininkų g.,83800,2465,1,34,5,5
1782,Šeškinė,Musninkų g.,86500,1291,3,67,2,5
1783,Senamiestis,Gėlių g.,299000,2875,3,104,2,2
1784,Pilaitė,Priegliaus g.,109969,1669,2,65.89,1,8
1785,Pilaitė,Priegliaus g.,109969,1669,2,65.89,1,8
1786,Senamiestis,Vokiečių g.,310000,3690,4,84,5,5
1787,Užupis,Malūnų g.,308750,3581,4,86.22,3,3
1788,Užupis,Malūnų g.,183780,3335,3,55.1,2,3
1789,Užupis,Malūnų g.,176000,4290,2,41.03,2,3
1790,Trakų Vokė,Liudvinavo g.,25000,460,2,54.3,1,1
1791,Žirmūnai,Kalvarijų g.,155000,2313,4,67,4,8
1792,Šnipiškės,Kalvarijų g.,159000,2373,3,67,4,8
1793,Senamiestis,Šv. Stepono g.,315000,2405,4,131,1,5
1794,Naujamiestis,Savanorių pr.,130000,2500,2,52,6,11
1795,Pilaitė,I. Simonaitytės g.,133000,2136,2,62.28,3,4
1796,Viršuliškės,Viršilų g.,115000,1630,2,70.55,4,23
1797,Viršuliškės,Viršilų g.,115000,1630,3,70.55,4,23
1798,Žirmūnai,Rinktinės g.,73300,1879,2,39,3,4
1799,Pilaitė,Bitėnų g.,79900,1776,2,45,3,4
1800,Pilaitė,Bitėnų g.,79900,1776,2,45,3,4
1801,Pilaitė,Bitėnų g.,79900,1776,2,45,3,4
1802,Žvėrynas,Vytauto g.,395000,2926,4,135,3,3
1803,Žvėrynas,Sėlių g.,99000,1962,2,50.47,5,5
1804,Senamiestis,Didžioji g.,310000,3483,3,89,3,4
1805,Pašilaičiai,Pavilnionių g.,63900,1997,1,32,4,5
1806,Pašilaičiai,Pavilnionių g.,63900,1997,1,32,4,5
1807,Senamiestis,Subačiaus g.,599000,3993,4,150,4,4
1808,Žvėrynas,Lapių g.,174145,2900,3,60.05,1,4
1809,Šiaurės miestelis,Žygio g.,99500,1973,2,50.44,5,6
1810,Naujininkai,Panevėžio g.,85500,1449,3,59,1,4
1811,Senamiestis,Šiaulių g.,189000,2662,3,71,1,3
1812,Naujamiestis,Gerosios Vilties g.,87000,1851,2,47,3,6
1813,Antakalnis,Pylimėlių g.,89300,1839,3,48.55,2,3
1814,Saulėtekis,Pylimėlių g.,89300,1825,3,48.94,2,3
1815,Antakalnis,Pylimėlių g.,68700,1858,2,36.98,1,3
1816,Antakalnis,Pylimėlių g.,69800,1888,2,36.98,1,3
1817,Naujamiestis,M. K. Čiurlionio g.,259000,2616,4,99,7,8
1818,Pilaitė,I. Simonaitytės g.,83000,1836,2,45.2,2,4
1819,Žirmūnai,Žirmūnų g.,63500,2193,1,28.96,5,5
1820,Naujininkai,Burbiškių g.,87000,2108,2,41.27,1,3
1821,Burbiškės,Burbiškių g.,87000,2108,2,41.27,1,3
1822,Vilkpėdė,Burbiškių g.,87000,2108,2,41.27,1,3
1823,Pašilaičiai,Leičių g.,78911,1642,2,48.07,8,9
1824,Naujamiestis,Birželio 23-iosios g.,145900,2022,3,72.15,8,9
1825,Šiaurės miestelis,J. Kubiliaus g.,89000,2023,2,44,7,8
1826,Senamiestis,Švitrigailos g.,115900,2825,2,41.03,3,7
1827,Naujamiestis,Kauno g.,115900,2825,2,41.03,3,7
1828,Naujamiestis,Vytenio g.,115900,2825,2,41.03,3,7
1829,Naujamiestis,Naugarduko g.,115000,1885,3,61,2,2
1830,Naujamiestis,Statybininkų g.,142500,2603,3,54.74,6,9
1831,Užupis,Filaretų g.,230000,2346,3,98.02,8,8
1832,Užupis,Filaretų g.,240000,2500,3,96,8,8
1833,Markučiai,Filaretų g.,230000,2346,3,98.02,8,8
1834,Kirtimai,Meistrų g.,19500,1258,1,15.5,3,5
1835,Lazdynai,Lazdynų g.,67500,1534,2,44,1,3
1836,Justiniškės,Taikos g.,89500,1336,3,67,5,5
1837,Senamiestis,Olimpiečių g.,370000,2824,4,131,5,6
1838,Žirmūnai,Tuskulėnų g.,89800,1920,2,46.76,1,5
1839,Viršuliškės,Viršuliškių g.,69000,1522,2,45.34,5,7
1840,Jeruzalė,Bitininkų g.,112000,1867,2,60,2,10
1841,Naujoji Vilnia,Pramonės g.,25600,1280,1,20,3,4
1842,Naujoji Vilnia,Pramonės g.,24000,1200,1,20,3,4
1843,Antakalnis,P. Vileišio g.,189900,2363,3,80.35,1,5
1844,Senamiestis,Aušros Vartų g.,70500,2611,1,27,4,4
1845,Justiniškės,Taikos g.,85000,1371,3,62,4,9
1846,Pašilaičiai,Jurgio Baltrušaičio g.,119500,1106,4,108,5,6
1847,Šnipiškės,Kintų g.,130000,2518,3,51.62,2,7
1848,Šnipiškės,Daugėliškio g.,175000,2060,4,84.96,6,6
1849,Naujamiestis,Gedimino pr.,511300,4456,4,114.74,3,5
1850,Naujamiestis,Gedimino pr.,699000,5974,3,117,5,5
1851,Šeškinė,Siesikų g.,161900,2211,4,73.22,7,9
1852,Bajorai,Fizikų g.,78500,1835,2,42.77,3,5
1853,Šnipiškės,Kalvarijų g.,49000,1730,2,28.32,3,4
1854,Jeruzalė,Kviečių g.,125250,1630,3,76.84,3,4
1855,Naujamiestis,Birželio 23-iosios g.,170500,2353,3,72.45,3,9
1856,Naujamiestis,Birželio 23-iosios g.,87000,2432,1,35.77,2,9
1857,Naujamiestis,Birželio 23-iosios g.,137000,2522,2,54.33,2,9
1858,Žvėrynas,Lūšių g.,217000,1938,4,112,1,4
1859,Pilaitė,I. Kanto al.,81000,1157,3,70,9,9
1860,Pilaitė,I. Kanto al.,81000,1157,3,70,9,9
1861,Šiaurės miestelis,Žirmūnų g.,54800,1827,1,30,2,9
1862,Bajorai,Fizikų g.,97020,1990,2,48.75,2,5
1863,Pašilaičiai,Leičių g.,85600,1614,2,53.03,6,9
1864,Žirmūnai,Tuskulėnų g.,84700,1715,2,49.39,4,9
1865,Šnipiškės,Apkasų g.,64500,1402,2,46,5,5
1866,Šeškinė,Ozo g.,101000,1965,2,51.4,3,5
1867,Lazdynėliai,Lazdynėlių g.,99000,1814,3,54.58,2,4
1868,Pilaitė,Gilužio g.,76000,1532,2,49.62,2,3
1869,Šeškinė,Ozo g.,91000,1847,2,49.26,1,5
1870,Senamiestis,Krivūlės g.,154420,2608,3,59.21,2,4
1871,Užupis,Krivūlės g.,154420,2608,3,59.21,2,4
1872,Valakampiai,Rato g.,220000,2981,3,73.79,2,3
1873,Antakalnis,Nemenčinės pl.,230000,3109,3,73.97,2,3
1874,Antakalnis,Nemenčinės pl.,220000,2981,3,73.79,2,3
1875,Lazdynėliai,Neužmirštuolių g.,180000,1169,5,154,2,3
1876,Šnipiškės,Kalvarijų g.,59000,1769,2,33.35,3,4
1877,Lazdynėliai,Lazdynėlių g.,75000,1563,2,48,2,4
1878,Pilaitė,Karaliaučiaus g.,87000,2122,2,41,3,4
1879,Pilaitė,Bitėnų g.,87000,2122,2,41,3,4
1880,Antakalnis,Antakalnio g.,113767,2290,2,49.68,3,3
1881,Verkiai,Žvorūnos g.,125000,1214,4,103,1,2
1882,Balsiai,Žvorūnos g.,125000,1214,4,103,1,2
1883,Karoliniškės,Loretos Asanavičiūtės g.,95000,1338,3,71,9,9
1884,Karoliniškės,Loretos Asanavičiūtės g.,95000,1338,3,71,9,9
1885,Lazdynėliai,Jonažolių g.,185000,1869,4,99,3,9
1886,Pilaitė,Gilužio g.,103000,1707,3,60.35,2,3
1887,Pilaitė,Gilužio g.,60000,1649,1,36.38,3,3
1888,Lazdynėliai,Lazdynėlių g.,109000,1683,3,64.75,3,4
1889,Lazdynėliai,Lazdynėlių g.,73000,1741,2,41.93,3,4
1890,Lazdynai,Kazimiero Jelskio g.,179000,3355,2,53.35,1,4
1891,Fabijoniškės,P. Žadeikos g.,113000,1282,4,88.15,8,13
1892,Pašilaičiai,Pavilnionių g.,79900,2062,2,38.75,4,5
1893,Antakalnis,Žirgo g.,93000,1329,3,70,2,2
1894,Antakalnis,Žirgo g.,93000,1348,3,69,2,2
1895,Šiaurės miestelis,S. Žukausko g.,115000,1500,3,76.69,2,8
1896,Žirmūnai,S. Žukausko g.,115000,1500,3,76.69,2,8
1897,Pilaitė,Gilužio g.,99000,1640,3,60.35,2,3
1898,Antakalnis,Filaretų g.,99000,919,3,107.72,4,4
1899,Žirmūnai,Raitininkų g.,130000,2515,2,51.7,6,7
1900,Naujamiestis,V. Pietario g.,22500,1250,1,18,2,5
1901,Grigiškės,Vilniaus g.,55000,1310,2,42,1,3
1902,Pilaitė,Priegliaus g.,93900,1764,2,53.22,7,9
1903,Žirmūnai,Raitininkų g.,151000,3643,2,41.45,3,7
1904,Antakalnis,Rato g.,118000,2807,2,42.04,1,3
1905,Valakampiai,Rato g.,118000,2807,2,42.04,1,3
1906,Fabijoniškės,Fabijoniškių g.,72900,1429,2,51,6,9
1907,Naujamiestis,Švitrigailos g.,43500,2559,1,17,4,4
1908,Žvėrynas,Latvių g.,285000,4655,2,61.23,4,4
1909,Senamiestis,Labdarių g.,630000,3990,5,157.9,5,5
1910,Naujamiestis,T. Ševčenkos g.,149000,1774,2,84,2,6
1911,Rasos,Birbynių g.,75000,1479,3,50.7,2,2
1912,Jeruzalė,Kviečių g.,135810,1800,3,75.45,4,4
1913,Santariškės,Santariškių g.,165000,2577,3,64.02,1,3
1914,Šeškinė,Dūkštų g.,63000,1251,2,50.35,6,9
1915,Baltupiai,Didlaukio g.,50100,1625,1,30.83,2,6
1916,Baltupiai,Didlaukio g.,56200,1399,2,40.16,2,6
1917,Baltupiai,Didlaukio g.,56200,1400,2,40.13,2,6
1918,Jeruzalė,Didlaukio g.,63900,1591,1,40.16,2,6
1919,Pašilaičiai,Perkūnkiemio g.,99000,1731,3,57.18,9,9
1920,Valakampiai,Balžio g.,220000,1849,3,119,2,2
1921,Antakalnis,Balžio g.,220000,1849,3,119,2,2
1922,Naujamiestis,M. K. Čiurlionio g.,144000,2214,3,65.05,1,1
1923,Naujamiestis,Brolių g.,130000,1857,3,70,1,2
1924,Naujininkai,Brolių g.,130000,1857,3,70,1,2
1925,Justiniškės,Laisvės pr.,115000,1371,4,83.86,2,5
1926,Antakalnis,Turniškių g.,210000,3443,2,61,2,3
1927,Valakampiai,Turniškių g.,210000,3443,2,61,2,3
1928,Šnipiškės,Giedraičių g.,215000,2263,4,95,4,4
1929,Lazdynai,Kazimiero Jelskio g.,300000,2793,2,107.4,4,4
1930,Šnipiškės,Giedraičių g.,119000,1890,3,62.96,1,4
1931,Šnipiškės,Giedraičių g.,81900,1569,2,52.2,1,4
1932,Justiniškės,Rygos g.,83000,1235,3,67.2,3,9
1933,Naujamiestis,S. Konarskio g.,73000,1659,2,44,3,5
1934,Antakalnis,Švyturio g.,56000,1747,1,32.05,4,5
1935,Pašilaičiai,Leičių g.,78900,1643,2,48.01,8,9
1936,Antakalnis,Duburio g.,66000,1315,2,50.18,4,4
1937,Užupis,Olandų g.,87000,2613,2,33.3,2,6
1938,Senamiestis,Šv. Mykolo g.,495000,2912,5,170,2,2
1939,Šnipiškės,Linkmenų g.,130700,1637,4,79.86,1,9
1940,Šnipiškės,Linkmenų g.,110900,1900,3,58.36,7,9
1941,Naujoji Vilnia,Pergalės g.,16000,1000,1,16,4,4
1942,Naujamiestis,A. Jakšto g.,147000,3642,2,40.36,3,6
1943,Turniškės,Turniškių g.,99000,1725,3,57.4,3,3
1944,Šiaurės miestelis,Kazimiero Ladygos g.,103000,1907,2,54,2,9
1945,Šnipiškės,Giedraičių g.,99950,1973,2,50.66,9,9
1946,Šnipiškės,Giedraičių g.,99950,1973,2,50.66,9,9
1947,Šnipiškės,Giedraičių g.,75000,2340,1,32.05,8,10
1948,Šnipiškės,Giedraičių g.,75000,2305,1,32.54,8,10
1949,Šeškinė,Musninkų g.,56000,1556,1,36,1,5
1950,Naujamiestis,Naugarduko g.,49000,975,2,50.25,1,1
1951,Užupis,Olandų g.,110000,2397,2,45.9,3,5
1952,Baltupiai,Didlaukio g.,67700,1816,2,37.29,2,6
1953,Baltupiai,Didlaukio g.,46200,1642,1,28.14,2,6
1954,Justiniškės,Taikos g.,83000,1239,3,67,3,5
1955,Verkiai,Žaliųjų Ežerų g.,64900,1336,2,48.58,6,8
1956,Antakalnis,Duburio g.,70722,1310,2,54,2,4
1957,Antakalnis,Svajonių g.,139000,1853,2,75,1,3
1958,Antakalnis,K. Semenavičiaus g.,169000,2045,3,82.63,2,3
1959,Antakalnis,K. Semenavičiaus g.,169000,2045,4,82.63,2,3
1960,Naujamiestis,Žemaitės g.,57000,2375,1,24,2,5
1961,Šnipiškės,Kintų g.,150000,1987,4,75.5,5,6
1962,Šnipiškės,Kernavės g.,90000,2166,2,41.56,1,6
1963,Naujamiestis,Savanorių pr.,50000,2778,1,18,2,5
1964,Naujamiestis,Kedrų g.,50000,2778,1,18,2,5
1965,Užupis,Paupio g.,125000,2598,2,48.12,2,3
1966,Naujamiestis,S. Konarskio g.,130000,2500,2,52,2,9
1967,Senamiestis,M. K. Čiurlionio g.,840000,4000,6,210,3,3
1968,Naujamiestis,M. K. Čiurlionio g.,840000,4000,6,210,3,3
1969,Senamiestis,Šiaulių g.,1849000,9386,4,197,3,3
1970,Žirmūnai,Trinapolio g.,98300,1830,2,53.72,9,9
1971,Žirmūnai,Trinapolio g.,98300,1830,2,53.72,9,9
1972,Verkiai,Trinapolio g.,98300,1830,2,53.72,9,9
1973,Senamiestis,Gedimino pr.,139000,2707,2,51.35,4,5
1974,Grigiškės,Kovo 11-osios g.,89000,1126,3,79.04,3,5
1975,Užupis,Manufaktūrų g.,181425,2784,3,65.17,2,6
1976,Markučiai,Manufaktūrų g.,78990,1500,2,52.66,3,6
1977,Užupis,Manufaktūrų g.,78990,1500,2,52.66,3,6
1978,Markučiai,Manufaktūrų g.,102637,1750,3,58.65,5,6
1979,Užupis,Manufaktūrų g.,102637,1750,3,58.65,5,6
1980,Žirmūnai,Tuskulėnų g.,65000,1757,1,37,2,5
1981,Naujininkai,Panevėžio g.,84500,1565,2,54,3,4
1982,Senamiestis,Didžioji g.,122000,3935,1,31,3,4
1983,Viršuliškės,Viršuliškių g.,78000,1829,2,42.65,3,11
1984,Naujininkai,Darbininkų g.,50000,1163,3,43,1,3
1985,Antakalnis,Pylimėlių g.,115200,1820,3,63.3,3,3
1986,Karoliniškės,Vytauto Vaitkaus g.,67000,985,2,68,1,12
1987,Justiniškės,Rygos g.,52000,1466,1,35.48,5,5
1988,Naujamiestis,Kauno g.,123000,1836,3,67,1,1
1989,Pašilaičiai,Eitminų g.,99900,1693,3,59,2,9
1990,Avižieniai,Mokyklos g.,45000,1250,2,36,3,5
1991,Bukiškio k.,Mokyklos g.,45000,1250,2,36,3,5
1992,Pašilaičiai,Leičių g.,85000,1771,2,48,2,2
1993,Naujamiestis,Vytenio g.,75000,1389,2,54,4,4
1994,Žvėrynas,Latvių g.,134964,2980,2,45.29,6,6
1995,Antakalnis,V. Grybo g.,168812,2059,3,82,2,4
1996,Antakalnis,V. Grybo g.,112554,2251,2,50,2,4
1997,Užupis,Olandų g.,79000,2548,1,31,2,5
1998,Senamiestis,Kėdainių g.,599130,4500,4,133.14,2,3
1999,Senamiestis,Kėdainių g.,598635,4500,4,133.03,2,2
2000,Senamiestis,Kėdainių g.,190122,3200,3,59.41,1,1
2001,Lazdynėliai,Jonažolių g.,65000,1895,1,34.3,3,7
2002,Naujamiestis,S. Konarskio g.,179000,1481,5,120.9,3,5
2003,Senamiestis,Pylimo g.,146000,3842,2,38,2,3
2004,Žvėrynas,Danielių g.,275000,3161,2,87,4,5
2005,Fabijoniškės,Salomėjos Nėries g.,71900,1067,3,67.37,5,5
2006,Žvėrynas,Lokių g.,240000,2901,3,82.73,2,3
2007,Naujamiestis,Smolensko g.,177000,2835,2,62.44,7,10
2008,Antakalnis,Klinikų g.,125000,1736,3,72,4,5
2009,Antakalnis,Klinikų g.,125000,1736,3,72,4,5
2010,Naujamiestis,Savanorių pr.,40000,1818,1,22,4,9
2011,Žirmūnai,Kalvarijų g.,57500,1742,1,33,2,5
2012,Šnipiškės,Kalvarijų g.,57500,1742,1,33,2,5
2013,Antakalnis,V. Grybo g.,144944,2511,2,57.73,8,10
2014,Naujamiestis,Muitinės g.,55450,1232,2,45,1,5
2015,Justiniškės,Taikos g.,107000,1621,3,66,3,5
